age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,GFCF CF,GFCF Gower
35.0,2.0,283122.0,15.0,10.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
56.0,1.0,157525.0,15.0,10.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,48.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
55.0,2.0,173422.0,15.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
33.0,2.0,283268.0,9.0,13.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
28.0,2.0,278736.0,2.0,8.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,40.0,25.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
49.0,5.0,247043.0,15.0,10.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
37.0,2.0,186191.0,11.0,9.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
18.0,2.0,170627.0,1.0,7.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,15.0,38.0,,inf
35.0,2.0,276153.0,9.0,13.0,4.0,12.0,1.0,1.0,1.0,4650.0,0.0,40.0,38.0,"['capital-gain: 4789.0', 'hours-per-week: 5.0', 'educational-num: 0.0']",0.033
35.0,1.0,203883.0,15.0,10.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
30.0,5.0,190385.0,15.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,37.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
49.0,5.0,207120.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
24.0,2.0,200295.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
61.0,2.0,180632.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
25.0,2.0,201481.0,9.0,13.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
39.0,2.0,207824.0,11.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,2.0,192713.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
38.0,2.0,166062.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,2.0,186539.0,15.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
53.0,2.0,290640.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
25.0,2.0,164488.0,15.0,10.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
25.0,2.0,252187.0,1.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
46.0,2.0,206707.0,15.0,10.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
41.0,2.0,190205.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
28.0,0.0,183151.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
29.0,2.0,168479.0,12.0,14.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
34.0,2.0,201156.0,1.0,7.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
35.0,2.0,170617.0,11.0,9.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,48.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
76.0,2.0,204113.0,11.0,9.0,6.0,10.0,1.0,0.0,1.0,7896.0,0.0,18.0,38.0,"['capital-gain: 4789.0', 'hours-per-week: 5.0', 'educational-num: 0.0']",0.033
30.0,2.0,262994.0,15.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,1.0,154033.0,15.0,10.0,0.0,9.0,1.0,0.0,1.0,0.0,1876.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
52.0,2.0,259583.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
34.0,2.0,226385.0,12.0,14.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
54.0,2.0,229272.0,11.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
64.0,5.0,269512.0,9.0,13.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
57.0,2.0,176079.0,12.0,14.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
17.0,2.0,221129.0,6.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
40.0,5.0,175304.0,15.0,10.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
17.0,2.0,163494.0,0.0,6.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,30.0,38.0,,inf
39.0,4.0,211785.0,11.0,9.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
31.0,4.0,226624.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
46.0,2.0,153328.0,15.0,10.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
20.0,2.0,254547.0,11.0,9.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,27.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
28.0,2.0,197905.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
42.0,3.0,282069.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
18.0,2.0,194059.0,2.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
20.0,2.0,161708.0,15.0,10.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,35.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
66.0,4.0,262552.0,15.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
20.0,3.0,168165.0,15.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
29.0,2.0,240738.0,11.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,1.0,165822.0,15.0,10.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
25.0,2.0,235218.0,9.0,13.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
28.0,2.0,209109.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
56.0,2.0,235136.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
45.0,2.0,185437.0,7.0,12.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,55.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
31.0,2.0,208881.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
29.0,4.0,160786.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
33.0,2.0,286675.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
18.0,2.0,262118.0,15.0,10.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,22.0,10.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,4.0,249585.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
28.0,2.0,172891.0,11.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
43.0,2.0,253759.0,11.0,9.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,45.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
31.0,2.0,208798.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
64.0,2.0,271094.0,9.0,13.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
24.0,4.0,267396.0,9.0,13.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
33.0,2.0,183125.0,11.0,9.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,45.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
30.0,1.0,177828.0,9.0,13.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
27.0,2.0,198188.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2580.0,0.0,45.0,38.0,"['capital-gain: 4789.0', 'hours-per-week: 5.0', 'educational-num: 0.0']",0.033
66.0,2.0,207917.0,5.0,4.0,2.0,7.0,0.0,1.0,0.0,1797.0,0.0,20.0,38.0,"['capital-gain: 4789.0', 'hours-per-week: 5.0', 'educational-num: 0.0']",0.033
37.0,2.0,182148.0,9.0,13.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,39.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
43.0,2.0,191149.0,11.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
33.0,1.0,189145.0,9.0,13.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
39.0,2.0,153949.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
37.0,5.0,191779.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
23.0,1.0,238384.0,11.0,9.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
18.0,1.0,243240.0,15.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,15.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
21.0,2.0,175800.0,11.0,9.0,4.0,9.0,4.0,0.0,1.0,0.0,0.0,55.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
23.0,2.0,174626.0,11.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,25.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
51.0,1.0,230767.0,7.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,4.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,2.0,285200.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
39.0,2.0,290922.0,12.0,14.0,4.0,9.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
32.0,2.0,187901.0,8.0,11.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,23.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
23.0,2.0,239322.0,11.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
23.0,2.0,262744.0,15.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
34.0,2.0,212064.0,11.0,9.0,5.0,0.0,4.0,0.0,1.0,7443.0,0.0,35.0,38.0,"['capital-gain: 4789.0', 'hours-per-week: 5.0', 'educational-num: 0.0']",0.033
33.0,2.0,159929.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
23.0,2.0,259109.0,7.0,12.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,40.0,32.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
42.0,4.0,170721.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,2002.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
21.0,2.0,253190.0,11.0,9.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
21.0,2.0,165107.0,15.0,10.0,4.0,8.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
26.0,2.0,206600.0,9.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,25.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
25.0,2.0,210794.0,15.0,10.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
52.0,2.0,282674.0,11.0,9.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
32.0,2.0,235847.0,15.0,10.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,50.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
44.0,2.0,271756.0,11.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
60.0,2.0,162947.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,32.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
28.0,2.0,213081.0,1.0,7.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,40.0,22.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
30.0,2.0,226535.0,11.0,9.0,4.0,13.0,1.0,0.0,0.0,4865.0,0.0,40.0,38.0,"['capital-gain: 4789.0', 'hours-per-week: 5.0', 'educational-num: 0.0']",0.033
31.0,2.0,258849.0,8.0,11.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
24.0,2.0,174413.0,8.0,11.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
35.0,2.0,215323.0,8.0,11.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,35.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
90.0,2.0,197613.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
56.0,2.0,174744.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,2.0,173271.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
53.0,2.0,157229.0,7.0,12.0,2.0,11.0,5.0,1.0,1.0,0.0,0.0,40.0,18.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
59.0,2.0,179594.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
71.0,4.0,163293.0,14.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
23.0,2.0,203139.0,15.0,10.0,4.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
24.0,2.0,275421.0,8.0,11.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
42.0,2.0,222884.0,9.0,13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
35.0,2.0,241998.0,11.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
25.0,2.0,222089.0,11.0,9.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,40.0,36.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
50.0,2.0,256861.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,80.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
18.0,2.0,230215.0,15.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
63.0,2.0,187635.0,11.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
27.0,2.0,198197.0,9.0,13.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
41.0,2.0,160785.0,8.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
47.0,2.0,167159.0,11.0,9.0,0.0,6.0,1.0,0.0,0.0,4650.0,0.0,40.0,38.0,"['capital-gain: 4789.0', 'hours-per-week: 5.0', 'educational-num: 0.0']",0.033
21.0,2.0,194096.0,15.0,10.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
51.0,2.0,158508.0,15.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,36.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
52.0,5.0,216342.0,9.0,13.0,6.0,3.0,4.0,0.0,1.0,0.0,0.0,55.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
31.0,2.0,193477.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
45.0,2.0,176341.0,11.0,9.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,32.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
55.0,2.0,183884.0,11.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
46.0,2.0,230806.0,15.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 11509.0', 'hours-per-week: 3.0', 'educational-num: 0.0']",0.049
