age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
23,2,133061,11,9,2,11,0,0,0,0,0,80,38
18,1,146586,11,9,4,7,3,0,0,0,0,60,38
43,4,126320,11,9,2,3,0,1,0,0,0,40,38
33,2,117983,11,9,4,0,1,0,1,0,0,41,38
39,2,106838,15,10,2,11,0,0,0,4386,0,45,38
24,2,109307,11,9,4,11,3,0,0,0,0,45,38
26,2,71009,9,13,4,9,1,1,1,0,0,40,29
54,2,38795,6,5,5,2,4,0,0,0,0,40,38
25,2,105930,11,9,4,7,3,0,1,0,0,40,38
65,3,81413,11,9,2,4,0,0,0,0,2352,65,38
48,2,69586,15,10,0,0,1,1,0,0,0,40,38
62,2,143312,15,10,0,7,1,0,1,0,0,60,38
47,2,26950,12,14,0,11,1,0,1,0,0,6,38
39,2,106183,11,9,0,7,4,1,1,6849,0,40,38
47,1,122206,11,9,2,13,0,0,0,0,0,20,38
54,2,111469,15,10,0,3,1,0,1,0,0,40,38
49,4,34845,8,11,0,13,1,0,0,0,0,48,38
27,2,55390,15,10,4,4,3,0,0,0,0,45,38
26,2,37202,9,13,4,9,1,0,1,0,0,45,38
41,2,49797,11,9,2,2,0,0,0,0,0,40,38
36,2,130808,15,10,2,2,0,0,0,0,0,40,38
23,2,84726,7,12,2,4,5,0,1,0,0,45,10
25,2,106889,11,9,2,0,5,0,1,0,0,30,38
29,2,71067,14,15,4,9,1,0,1,0,0,55,38
33,2,38848,9,13,0,3,1,0,0,0,0,40,38
31,2,102884,11,9,2,6,0,0,0,0,0,50,38
53,2,90624,1,7,2,2,0,1,0,0,0,40,38
55,2,104996,5,4,2,13,0,0,0,0,0,50,38
57,3,101338,9,13,2,3,0,0,0,0,0,20,38
21,1,129050,15,10,4,9,3,0,1,0,0,35,38
32,2,126173,11,9,5,2,1,0,0,0,0,40,38
31,4,24504,11,9,4,2,4,0,0,0,0,50,38
39,1,134367,11,9,4,0,3,0,1,0,0,35,38
59,2,113838,11,9,0,7,1,0,1,0,0,40,38
38,1,68781,15,10,2,10,0,0,0,0,0,40,38
47,2,115613,11,9,2,2,0,0,0,0,0,50,38
40,2,125461,11,9,2,5,0,0,0,0,0,40,38
24,2,88126,11,9,4,2,1,0,0,0,0,40,38
38,3,85566,15,10,4,11,1,0,0,0,0,65,38
40,2,110028,15,10,2,2,0,0,0,0,0,40,38
31,2,49325,11,9,2,6,0,0,0,0,0,40,38
50,2,104729,11,9,0,6,2,0,1,0,0,48,38
47,1,109705,11,9,0,3,1,0,1,0,0,40,38
57,2,121821,3,2,2,7,0,1,0,0,0,40,5
28,2,138976,11,9,4,2,1,1,0,0,0,48,38
40,2,83411,15,10,2,6,0,0,0,0,0,37,38
21,5,24008,15,10,4,2,3,0,0,0,0,35,38
50,2,142073,11,9,3,3,1,0,1,0,0,55,38
90,2,47929,11,9,2,6,0,0,0,0,0,40,38
61,4,92178,1,7,2,7,0,0,0,0,0,40,38
33,1,34080,15,10,2,10,0,0,0,0,0,40,38
48,5,120131,9,13,0,9,1,0,0,0,0,40,38
29,4,70604,11,9,2,4,0,0,0,3464,0,40,38
33,2,107142,2,8,4,2,4,0,0,0,0,40,38
34,2,113708,2,8,2,2,0,0,0,0,0,59,38
27,2,129528,15,10,4,11,1,0,1,0,0,40,38
23,5,93076,11,9,4,7,3,1,0,0,0,40,38
19,2,60661,11,9,4,5,3,0,0,0,0,52,38
35,2,114765,9,13,0,11,1,0,1,0,0,40,38
42,2,76280,11,9,2,3,5,0,1,0,0,40,38
37,2,92028,9,13,4,3,1,0,0,0,0,45,38
57,2,111553,6,5,2,13,0,0,0,0,0,50,38
25,2,108658,11,9,4,3,1,0,0,0,0,45,38
23,2,95989,15,10,4,7,3,0,1,0,0,30,38
35,2,148581,11,9,2,2,0,0,0,0,1740,40,38
46,0,44706,9,13,0,9,4,0,1,0,0,50,38
21,2,67244,11,9,4,11,4,0,1,0,0,40,38
24,1,84257,9,13,4,9,1,0,0,0,0,50,38
28,2,107411,11,9,4,3,1,0,1,0,0,45,38
56,2,136472,5,4,2,6,0,1,0,0,0,48,38
17,2,95909,1,7,4,5,3,0,0,0,0,12,38
18,2,27620,11,9,4,0,1,0,1,0,0,25,38
23,2,65481,11,9,2,6,5,0,1,0,0,40,38
23,2,45834,9,13,4,3,1,0,1,0,0,50,38
37,2,95855,11,9,0,10,4,0,1,0,0,40,38
52,2,117496,9,13,0,9,4,0,1,0,1755,40,38
36,2,126675,9,13,2,2,0,0,0,0,0,35,38
20,2,120046,15,10,4,0,3,0,0,0,0,25,38
18,2,115630,1,7,4,0,3,1,0,0,0,20,38
34,2,105493,12,14,0,9,4,0,1,0,0,40,38
64,4,30664,8,11,2,4,0,0,0,0,0,30,38
25,2,60358,11,9,2,6,0,0,0,0,0,45,38
26,2,37898,8,11,4,2,1,0,0,0,0,65,38
53,2,23686,9,13,0,3,1,0,1,0,1741,40,38
46,1,102308,11,9,4,2,3,0,0,0,0,40,38
32,1,110100,8,11,0,9,4,1,1,0,0,40,38
27,2,122913,5,4,2,13,0,0,0,0,0,40,38
33,2,126950,11,9,2,13,0,0,0,0,0,60,38
24,2,114292,15,10,4,2,4,0,0,0,0,40,38
38,2,33394,11,9,2,2,0,0,0,0,0,60,38
37,2,88215,12,14,4,9,1,1,1,0,0,40,2
58,2,105060,15,10,4,0,1,1,1,0,0,37,38
44,4,138975,11,9,2,2,0,0,0,0,0,55,38
51,3,126850,11,9,2,13,0,0,0,0,0,65,38
29,4,132686,14,15,4,9,3,0,0,0,0,50,21
36,2,128392,9,13,0,3,1,0,0,4787,0,40,38
55,2,106498,0,6,6,13,1,1,1,0,0,35,38
17,2,60562,6,5,4,7,3,0,1,0,0,20,38
48,2,142909,11,9,2,12,0,0,0,0,0,40,38
20,2,79691,11,9,4,6,3,0,0,0,0,40,38
29,2,146014,11,9,0,2,1,0,0,0,0,50,38
48,2,80430,1,7,4,7,1,0,1,0,0,30,38
20,5,68358,15,10,4,0,3,0,1,0,0,10,38
47,2,140664,9,13,0,11,1,0,0,0,0,45,38
32,2,29144,9,13,4,11,1,0,0,0,0,35,38
38,2,51838,11,9,2,9,5,0,1,0,0,40,38
45,2,115187,8,11,0,6,3,0,1,0,0,40,38
34,2,34374,15,10,4,7,1,0,0,0,0,50,38
29,5,51461,7,12,4,12,1,0,0,0,0,45,38
27,1,113054,9,13,4,10,1,0,1,0,0,32,38
21,2,121023,15,10,4,7,3,0,1,0,0,9,38
37,2,112554,11,9,2,11,0,0,0,0,0,45,38
28,1,104329,15,10,2,10,0,0,0,0,0,50,38
26,2,122485,11,9,4,2,1,0,0,4416,0,40,38
49,2,59612,15,10,2,11,0,0,0,0,0,44,38
53,2,53833,15,10,2,13,0,0,0,0,0,32,38
64,2,110212,11,9,2,7,0,1,0,0,0,40,38
52,2,108914,11,9,2,11,0,0,0,0,0,40,38
77,2,142646,5,4,6,8,4,0,1,0,0,23,38
35,2,80479,8,11,0,11,1,0,0,0,0,40,38
27,2,23940,11,9,4,5,2,1,0,0,0,40,38
28,2,138692,15,10,4,2,3,0,0,0,0,50,38
34,2,118605,7,12,2,9,0,0,0,0,0,55,38
48,4,136455,15,10,2,7,5,0,1,0,0,60,38
46,2,142490,15,10,0,6,1,1,1,0,0,40,38
29,2,119793,15,10,4,11,2,0,0,0,0,50,38
49,2,141944,8,11,3,5,4,0,0,0,1380,42,38
56,2,76142,11,9,0,7,4,0,1,0,0,40,38
44,4,33121,15,10,2,4,0,0,0,0,0,72,38
54,2,103580,7,12,0,3,4,0,1,0,0,55,38
45,2,81400,3,2,2,7,5,0,1,0,0,25,7
18,1,36411,2,8,4,9,3,0,0,0,0,30,38
18,2,79077,2,8,4,5,3,0,0,0,0,22,38
32,2,94235,11,9,2,2,0,0,0,0,0,40,38
61,2,146788,5,4,2,13,0,0,0,0,0,40,38
32,2,130304,11,9,2,9,0,0,0,0,1485,48,38
27,1,29174,9,13,4,9,4,0,1,0,0,40,38
52,2,98980,11,9,0,13,1,0,0,0,0,40,38
64,2,91343,15,10,6,12,4,0,1,0,0,40,38
32,2,56150,11,9,2,11,0,0,0,0,0,40,38
23,2,61777,9,13,2,11,0,0,0,2580,0,40,38
37,5,26898,7,12,4,0,1,0,1,0,0,40,38
25,1,100125,9,13,4,0,1,0,1,0,0,40,38
30,2,145139,11,9,4,2,1,0,0,0,0,45,38
21,2,34918,11,9,4,11,3,0,1,0,0,30,38
29,2,120986,11,9,2,13,0,1,0,0,0,65,38
60,0,117509,11,9,6,0,1,0,0,0,0,40,38
21,5,145651,15,10,4,11,3,1,1,0,1602,12,38
28,2,105817,1,7,2,3,0,0,0,0,0,50,38
39,3,51089,9,13,2,9,0,0,0,0,0,30,38
24,2,83774,11,9,4,2,4,0,0,0,0,40,38
21,2,117606,15,10,4,9,1,0,1,0,0,40,38
30,2,74966,8,11,2,0,5,0,1,0,0,24,38
30,2,124020,11,9,3,0,1,0,0,0,0,40,38
51,2,99064,8,11,2,2,0,0,0,5013,0,40,38
55,2,116442,11,9,4,11,1,0,0,0,0,38,38
18,1,55658,0,6,4,7,3,0,0,0,0,25,38
73,2,77884,11,9,2,4,0,1,0,0,0,40,29
48,0,56482,0,6,4,2,1,1,0,0,0,40,38
22,2,125010,9,13,4,0,1,0,1,0,0,20,38
26,2,137658,15,10,4,0,1,0,1,0,0,45,38
26,2,141824,15,10,0,3,1,0,1,0,0,40,38
52,4,92469,15,10,0,9,1,0,1,0,0,32,38
43,2,136721,2,8,2,2,0,0,0,0,0,40,38
37,2,84306,15,10,2,7,0,0,0,0,0,40,38
24,2,85041,11,9,5,7,4,0,1,0,0,25,38
20,2,48121,11,9,4,5,3,0,0,0,0,40,38
31,2,97453,11,9,0,3,4,0,1,0,0,40,38
36,2,126946,15,10,5,2,1,0,0,0,0,40,38
74,4,146929,11,9,2,11,0,0,0,0,0,55,38
17,2,93235,2,8,4,7,3,0,1,0,1721,25,38
43,4,33521,9,13,0,9,1,0,0,0,0,70,38
23,2,117789,9,13,4,3,3,0,1,0,0,40,38
44,2,147206,15,10,2,3,0,0,0,0,0,40,38
48,2,94461,11,9,6,6,1,0,1,0,0,16,38
40,2,137142,11,9,2,11,0,0,0,0,0,40,38
51,2,147876,15,10,4,0,3,0,1,0,0,40,38
18,2,101173,11,9,4,3,3,0,1,0,0,35,38
35,2,111377,11,9,5,13,1,0,0,0,0,40,38
50,4,54261,11,9,2,4,0,0,0,0,0,84,38
44,2,144778,15,10,5,3,1,0,0,0,0,45,38
50,2,93730,0,6,2,13,0,0,0,0,0,60,38
53,1,99064,6,5,2,2,0,0,0,0,0,40,38
34,2,110622,12,14,0,3,2,1,1,0,0,40,34
53,2,120914,1,7,2,6,0,0,0,0,0,40,38
51,4,121548,9,13,2,3,0,0,0,0,0,25,38
29,2,32897,11,9,0,7,1,0,1,0,0,25,38
24,2,117167,15,10,4,7,1,0,1,0,0,53,38
34,2,102130,11,9,2,11,0,0,0,0,0,65,38
22,5,121471,9,13,4,9,1,0,1,0,0,40,38
38,1,29075,15,10,2,0,5,1,1,5013,0,40,38
20,2,116830,11,9,4,6,3,0,0,0,0,43,38
40,1,34739,15,10,2,3,5,0,1,0,0,36,38
52,2,76860,11,9,2,5,0,1,0,0,0,8,29
31,1,50649,12,14,4,9,1,0,1,0,0,50,38
30,2,102320,8,11,5,12,3,0,1,0,0,40,38
51,2,53197,11,9,2,2,0,0,0,0,0,40,38
26,2,137678,11,9,4,7,1,0,0,0,0,40,38
32,4,52647,0,6,2,3,0,0,0,0,0,45,38
55,2,125000,12,14,0,3,4,0,0,0,0,40,38
53,2,56213,15,10,2,3,0,0,0,0,0,45,38
47,2,100009,15,10,0,3,1,0,0,0,0,30,38
32,4,84119,11,9,2,2,0,0,0,0,0,45,38
39,2,96564,11,9,0,5,1,0,1,0,0,40,38
52,2,128871,5,4,0,6,1,0,1,0,0,64,38
39,2,34996,11,9,2,7,5,0,1,0,0,40,38
42,2,77373,15,10,2,5,0,0,0,0,0,38,38
24,2,109414,15,10,4,11,2,1,0,0,0,20,18
50,4,34067,15,10,2,4,0,0,0,0,0,60,38
42,2,137698,4,3,3,4,1,0,0,0,0,35,25
28,2,62535,11,9,2,2,0,0,0,0,0,43,38
29,2,70100,11,9,0,2,3,0,0,0,0,40,31
32,2,51150,8,11,0,0,4,0,1,0,0,40,38
40,2,103541,15,10,2,5,0,0,0,0,0,40,38
51,2,145409,11,9,2,2,0,0,0,0,0,40,38
52,2,103995,11,9,2,11,5,0,1,0,0,40,38
39,2,108140,11,9,2,11,0,0,0,0,0,40,38
38,2,78247,15,10,2,3,0,0,0,0,0,40,38
90,2,52386,9,13,4,9,1,1,0,0,0,40,38
52,2,99602,11,9,5,2,3,1,1,0,0,40,38
39,2,105813,11,9,2,2,0,0,0,3908,0,72,38
72,2,103990,12,14,2,7,0,0,0,0,0,12,38
36,2,146625,1,7,6,7,4,1,1,0,0,12,38
25,2,44363,11,9,4,5,1,0,0,0,0,35,38
65,2,129426,15,10,6,0,1,0,1,0,0,40,38
26,2,61603,4,3,2,5,0,1,0,0,0,40,25
76,0,25319,12,14,6,9,1,0,1,0,0,15,38
19,2,42750,15,10,4,7,3,0,0,0,0,20,38
44,1,101689,15,10,0,0,4,0,1,0,0,40,38
40,2,27821,8,11,2,13,0,0,0,2829,0,40,38
55,2,143372,11,9,0,11,4,1,1,0,0,40,38
27,4,32280,11,9,4,4,4,0,0,0,0,50,38
29,2,66095,15,10,2,12,0,0,0,0,0,50,38
79,4,103684,11,9,2,4,0,0,0,0,0,40,38
19,2,144911,15,10,4,7,3,0,0,0,0,20,38
29,5,95423,12,14,2,0,0,0,0,0,0,36,38
37,2,99374,0,6,2,13,0,0,0,0,0,55,38
44,1,145178,11,9,2,7,5,1,1,0,0,38,22
47,2,140219,11,9,4,0,2,0,1,0,0,40,38
33,2,114764,15,10,0,7,1,0,1,0,0,40,38
35,2,27408,15,10,4,11,1,0,0,0,0,40,38
34,2,132544,15,10,2,11,0,0,0,0,0,99,38
33,2,123157,11,9,4,7,1,1,0,0,0,38,38
27,2,29261,15,10,4,11,4,0,0,0,0,50,38
54,2,76268,11,9,6,3,1,0,1,0,0,80,38
29,2,87632,1,7,2,6,0,0,0,0,0,40,38
30,5,112139,11,9,2,10,0,0,0,0,0,40,38
24,2,112137,9,13,4,11,3,1,1,0,0,50,34
26,2,131913,9,13,4,6,1,1,1,0,0,40,38
54,2,138845,15,10,4,7,1,0,1,0,0,40,38
50,2,140516,11,9,2,10,0,0,0,0,0,40,38
47,2,83046,9,13,4,3,1,0,0,0,0,40,38
32,2,97429,9,13,0,3,4,0,1,0,0,40,1
66,4,99927,11,9,6,12,1,0,1,0,0,45,38
35,2,26987,11,9,5,0,1,0,1,0,0,40,38
49,1,52590,11,9,6,10,1,1,0,0,0,40,38
26,2,98155,11,9,1,11,0,0,0,0,0,55,38
60,2,146674,0,6,2,5,0,1,0,0,0,40,38
25,2,116358,11,9,4,0,3,1,0,0,0,40,29
25,4,114483,11,9,2,4,0,0,0,0,0,65,38
51,2,108233,7,12,5,7,1,1,1,0,0,40,38
46,2,73541,11,9,2,0,0,0,0,0,0,40,38
41,2,51506,11,9,2,3,0,0,0,0,0,40,38
27,2,122038,11,9,2,2,0,0,0,0,0,48,38
35,2,54159,11,9,2,2,0,0,0,0,0,38,38
69,2,124930,4,3,2,6,0,0,0,0,2267,40,38
35,2,27408,11,9,2,11,0,0,0,0,0,50,38
47,5,30575,15,10,2,9,0,0,0,0,0,50,38
35,2,110668,11,9,2,6,5,1,1,0,0,35,38
20,2,53878,11,9,4,2,4,0,0,0,0,40,38
36,2,139703,11,9,4,0,1,1,1,0,0,40,38
26,2,102875,7,12,4,11,3,0,1,0,0,40,18
64,2,114994,11,9,2,7,0,0,0,0,0,20,38
18,2,36251,1,7,4,7,3,0,1,0,0,25,38
31,2,77143,2,8,5,13,4,1,0,0,0,40,38
44,4,70884,11,9,2,4,0,0,0,0,0,60,38
26,2,38232,9,13,4,9,1,0,0,0,0,50,38
20,2,27049,15,10,4,3,3,0,1,0,0,20,38
36,4,84848,11,9,5,7,1,0,1,0,0,16,38
28,2,120475,11,9,4,7,3,0,0,0,0,20,38
47,2,88564,4,3,4,6,3,0,0,0,0,20,38
23,2,129767,15,10,4,0,1,0,1,0,1721,40,38
24,2,124971,11,9,4,11,1,0,0,0,0,38,38
66,2,107196,11,9,6,12,1,0,1,0,0,18,38
31,2,142038,11,9,2,2,5,0,1,0,0,45,38
30,2,77266,11,9,2,2,0,0,0,0,0,60,38
26,2,138152,2,8,4,2,2,1,0,0,0,48,12
42,4,116197,11,9,2,2,0,0,0,0,0,40,38
27,1,85918,9,13,2,10,0,0,0,0,0,68,38
58,4,96609,15,10,0,11,1,0,1,0,0,40,38
44,3,133060,15,10,0,6,1,0,0,0,0,60,38
31,0,108464,7,12,2,12,0,0,0,0,0,40,38
46,1,102076,11,9,0,0,4,0,1,0,0,25,38
48,0,100067,15,10,6,7,4,1,1,0,0,40,38
53,2,47396,11,9,2,2,0,0,0,0,0,40,38
45,5,32186,9,13,5,9,1,0,1,0,0,40,38
20,2,69911,15,10,4,11,3,0,1,0,0,15,38
29,2,79481,15,10,4,12,1,0,1,0,0,40,38
57,0,40103,0,6,4,9,1,0,0,0,0,35,38
31,2,34374,14,15,4,9,1,0,0,0,0,50,38
28,4,149141,15,10,2,2,0,0,0,0,0,45,38
32,2,119124,9,13,4,9,3,0,0,0,0,40,38
53,2,146378,4,3,2,2,0,0,0,0,0,40,38
21,2,55465,7,12,4,7,2,0,0,0,0,15,38
32,2,38797,8,11,4,2,1,0,0,0,0,40,38
49,2,74984,0,6,2,2,0,0,0,0,0,40,38
33,2,145437,15,10,0,2,4,0,0,0,0,40,38
57,2,88879,15,10,2,11,0,0,0,0,0,40,38
25,2,92093,9,13,2,3,0,0,0,0,0,20,38
34,2,46492,11,9,2,2,0,0,0,0,0,50,38
37,0,39207,11,9,4,0,1,0,0,0,0,40,38
46,2,27802,8,11,2,6,0,0,0,0,0,40,38
26,2,57593,1,7,2,2,0,0,0,0,0,40,38
66,4,104576,9,13,2,3,0,0,0,0,0,8,38
64,4,100722,9,13,2,0,0,0,0,0,0,5,38
61,2,84587,8,11,2,2,0,1,0,0,0,40,38
44,2,128676,15,10,4,0,1,1,1,0,0,40,38
39,4,34378,11,9,2,4,0,0,0,0,0,50,38
39,2,142707,8,11,2,6,0,0,0,0,0,40,38
33,2,102270,11,9,2,7,5,0,1,0,0,30,38
19,2,141868,11,9,4,13,3,0,0,0,0,40,38
30,1,118500,15,10,0,0,4,0,1,0,0,40,38
46,2,76131,4,3,2,7,5,1,1,0,0,40,29
24,2,137589,11,9,4,0,3,0,1,0,0,30,38
20,2,107658,15,10,4,12,1,0,1,0,0,10,1
26,4,68729,11,9,4,11,2,1,0,0,0,50,38
28,2,109165,11,9,2,12,0,0,0,0,0,40,38
47,2,140644,11,9,2,3,0,0,0,0,0,40,38
35,4,127930,11,9,3,4,1,0,0,0,0,60,38
23,2,27776,8,11,4,6,1,0,0,0,0,40,38
49,3,140644,9,13,2,11,0,0,0,5013,0,45,38
20,2,74631,6,5,4,7,3,0,1,0,0,40,38
19,2,148392,11,9,4,0,3,0,0,0,0,30,38
57,2,34269,11,9,6,13,4,0,0,0,653,42,38
40,4,29762,15,10,2,2,0,0,0,0,0,60,38
31,1,144949,11,9,0,2,4,0,0,0,0,40,38
22,2,107882,11,9,4,9,3,0,1,0,0,20,38
23,2,138037,9,13,4,9,3,0,0,0,1590,50,38
40,2,144067,8,11,2,2,0,0,0,0,0,40,38
72,0,39110,1,7,0,0,1,0,1,0,0,8,1
63,2,45912,11,9,6,7,2,0,1,0,0,40,38
17,2,34943,0,6,4,7,3,0,1,0,0,15,38
40,2,69495,11,9,2,13,0,0,0,0,0,40,38
45,2,87583,11,9,2,9,5,0,1,0,0,14,38
37,0,106297,11,9,0,5,4,0,0,0,0,40,38
18,2,27620,11,9,4,3,1,0,1,0,0,30,38
49,2,139571,11,9,2,0,0,0,0,4064,0,40,38
56,2,33323,11,9,2,6,0,0,0,0,0,40,38
47,2,29438,11,9,0,13,1,0,0,0,0,70,38
45,2,138342,11,9,2,2,0,0,0,0,0,84,38
45,2,111994,15,10,0,11,1,0,0,4650,0,40,38
29,2,118230,11,9,4,11,1,0,1,0,0,35,38
32,2,100135,15,10,4,7,3,0,1,0,0,15,38
23,2,123490,1,7,0,7,4,0,1,0,0,35,38
42,2,96115,9,13,5,7,1,0,0,0,0,40,38
72,4,103368,15,10,2,4,0,0,0,0,0,21,38
60,2,122276,4,3,2,2,0,0,0,0,0,45,21
30,2,70377,11,9,0,9,3,0,1,0,0,40,38
34,2,90705,15,10,2,12,0,0,0,0,1485,40,38
31,2,78602,7,12,0,7,4,1,1,0,0,40,38
18,2,25837,11,9,4,7,1,0,0,0,0,25,38
23,2,130959,9,13,2,9,0,0,0,2407,0,6,1
35,5,80771,12,14,4,9,1,0,1,0,0,40,38
25,2,121102,7,12,4,12,1,0,1,0,2001,30,38
20,2,38620,15,10,4,7,3,0,0,0,0,20,38
29,2,131714,0,6,0,6,1,1,1,0,0,25,38
28,4,115945,15,10,4,9,4,0,0,0,0,40,38
41,2,79864,8,11,4,0,3,0,1,0,0,40,38
58,2,102791,11,9,0,7,3,0,1,0,0,40,38
72,4,117030,15,10,2,7,0,0,0,0,0,40,38
52,4,98642,11,9,2,2,0,0,0,0,0,50,18
37,5,28887,11,9,2,6,0,0,0,0,0,40,38
39,2,56269,15,10,4,2,3,1,0,0,0,40,38
29,1,141005,15,10,0,7,4,0,1,0,0,24,38
57,2,41680,15,10,0,12,1,1,1,0,0,40,38
43,2,67339,9,13,4,6,1,0,0,0,0,15,38
53,2,103931,15,10,2,9,0,0,0,0,0,40,38
52,2,131631,1,7,5,6,4,1,0,0,0,40,38
46,2,114797,11,9,2,6,5,1,1,0,0,36,38
38,2,43770,15,10,5,7,1,0,1,4650,0,72,38
20,2,42279,15,10,4,3,1,0,1,0,0,40,38
59,2,96840,11,9,0,7,4,0,1,0,0,40,38
28,1,127491,11,9,5,0,1,0,1,5721,0,40,38
17,2,132859,0,6,4,7,2,0,0,0,0,35,38
25,2,102460,9,13,2,3,0,0,0,0,0,40,38
36,4,109133,11,9,0,2,1,0,0,0,0,40,38
32,2,90446,0,6,2,2,0,0,0,0,0,40,38
44,2,108438,0,6,5,6,4,1,1,0,0,40,38
22,2,95566,15,10,3,11,3,1,1,0,0,22,5
58,2,106740,11,9,2,2,0,0,0,0,0,40,38
40,2,133986,0,6,5,13,4,0,1,0,0,70,38
25,2,114483,15,10,2,3,0,0,0,0,0,50,38
53,0,105788,9,13,0,3,4,1,1,0,0,50,38
52,5,101119,1,7,2,13,0,0,0,0,0,40,38
26,2,94392,1,7,5,7,4,0,1,0,0,20,38
23,2,119665,11,9,4,0,1,0,0,0,0,60,38
62,2,26966,15,10,6,0,1,0,1,0,0,40,38
19,2,125591,1,7,4,7,1,0,1,0,0,40,38
31,2,61308,0,6,4,7,1,0,0,0,0,40,38
42,2,103089,15,10,5,9,4,0,1,1506,0,40,38
51,4,35295,11,9,4,4,4,0,0,0,0,45,38
43,2,112494,11,9,0,13,1,0,0,0,0,45,38
39,2,117166,0,6,2,6,0,0,0,2635,0,40,38
23,2,60783,8,11,2,2,0,0,0,0,0,40,38
40,5,21189,9,13,0,0,2,1,1,0,0,32,38
59,2,109015,15,10,4,9,1,0,1,0,0,38,38
45,2,140644,11,9,2,11,0,0,0,0,0,50,38
28,2,114072,11,9,2,3,0,0,0,0,0,40,38
64,1,142166,11,9,2,2,0,0,0,0,0,99,38
19,2,38619,1,7,4,6,1,0,0,0,0,10,38
40,5,119578,9,13,4,9,4,0,1,0,0,20,38
27,2,87006,15,10,2,0,5,0,1,0,1579,40,38
42,2,57600,11,9,0,9,1,0,1,0,0,45,38
32,2,124420,11,9,4,6,1,0,0,0,0,40,38
42,2,44121,12,14,0,9,1,0,1,0,1876,40,38
42,0,31621,7,12,0,0,1,0,1,0,0,40,38
33,2,93034,8,11,2,2,0,1,0,0,0,40,24
