age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,DiCE CF,DiCE Gower
18.0,2.0,170627.0,1.0,7.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,15.0,38.0,"['capital-gain: 22290.000', 'hours-per-week: 28.000']",0.254
35.0,2.0,276153.0,9.0,13.0,4.0,12.0,1.0,1.0,1.0,4650.0,0.0,40.0,38.0,['capital-gain: 36988.000'],0.37
35.0,1.0,203883.0,15.0,10.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 31594.000'],0.316
30.0,5.0,190385.0,15.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,37.0,38.0,"['educational-num: 9.0', 'capital-gain: 51834.000']",0.293
49.0,5.0,207120.0,11.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 17092.000', 'hours-per-week: -36.000']",0.269
24.0,2.0,200295.0,15.0,10.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 30894.000']",0.188
61.0,2.0,180632.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 39367.000']",0.264
25.0,2.0,201481.0,9.0,13.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 9115.000'],0.091
39.0,2.0,207824.0,11.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,60.0,38.0,['capital-gain: 9480.000'],0.095
47.0,2.0,192713.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 30791.000', 'hours-per-week: -12.000']",0.215
38.0,2.0,166062.0,11.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,38.0,['capital-gain: 13551.000'],0.136
47.0,2.0,186539.0,15.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,"['educational-num: 8.0', 'capital-gain: 32112.000']",0.227
53.0,2.0,290640.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,['capital-gain: 66381.000'],0.664
25.0,2.0,164488.0,15.0,10.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 33471.000', 'hours-per-week: -10.000']",0.218
25.0,2.0,252187.0,1.0,7.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 14.0', 'capital-gain: 52202.000']",0.494
46.0,2.0,206707.0,15.0,10.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 7740.000'],0.077
41.0,2.0,190205.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 31996.000', 'hours-per-week: -28.000']",0.303
28.0,0.0,183151.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['capital-gain: 71644.000', 'hours-per-week: -16.000']",0.44
29.0,2.0,168479.0,12.0,14.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 32667.000', 'hours-per-week: 36.000']",0.347
34.0,2.0,201156.0,1.0,7.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,30.0,38.0,"['educational-num: 6.0', 'capital-gain: 84431.000']",0.455
35.0,2.0,170617.0,11.0,9.0,4.0,6.0,4.0,1.0,1.0,0.0,0.0,48.0,38.0,['capital-gain: 16523.000'],0.165
76.0,2.0,204113.0,11.0,9.0,6.0,10.0,1.0,0.0,1.0,7896.0,0.0,18.0,38.0,"['capital-gain: 6081.000', 'hours-per-week: 1.000']",0.036
30.0,2.0,262994.0,15.0,10.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 5.0', 'capital-gain: 17525.000']",0.254
47.0,1.0,154033.0,15.0,10.0,0.0,9.0,1.0,0.0,1.0,0.0,1876.0,40.0,38.0,"['capital-gain: 19477.000', 'hours-per-week: -21.000']",0.205
52.0,2.0,259583.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 5357.000'],0.054
34.0,2.0,226385.0,12.0,14.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 24510.000'],0.245
54.0,2.0,229272.0,11.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 1.0', 'capital-gain: 20250.000']",0.368
64.0,5.0,269512.0,9.0,13.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'capital-gain: 8678.000']",0.11
57.0,2.0,176079.0,12.0,14.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,['capital-gain: 26606.000'],0.266
17.0,2.0,221129.0,6.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 6251.000'],0.063
40.0,5.0,175304.0,15.0,10.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 9.0', 'capital-gain: 9771.000']",0.082
17.0,2.0,163494.0,0.0,6.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 73197.000', 'hours-per-week: 9.000']",0.412
39.0,4.0,211785.0,11.0,9.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 16190.000'],0.162
31.0,4.0,226624.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 10.0', 'capital-gain: 9172.000']",0.213
46.0,2.0,153328.0,15.0,10.0,4.0,5.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 14.0', 'capital-gain: 12769.000']",0.197
20.0,2.0,254547.0,11.0,9.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,35.0,27.0,"['capital-gain: 37371.000', 'hours-per-week: 12.000']",0.248
28.0,2.0,197905.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,"['educational-num: 12.0', 'capital-gain: 25963.000']",0.23
42.0,3.0,282069.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 11822.000'],0.118
18.0,2.0,194059.0,2.0,8.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 32385.000']",0.195
20.0,2.0,161708.0,15.0,10.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 28760.000'],0.288
66.0,4.0,262552.0,15.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,"['educational-num: 4.0', 'capital-gain: 63285.000']",0.516
20.0,3.0,168165.0,15.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 46563.000'],0.466
29.0,2.0,240738.0,11.0,9.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 21881.000'],0.219
47.0,1.0,165822.0,15.0,10.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 11422.000'],0.114
25.0,2.0,235218.0,9.0,13.0,4.0,3.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 14.0', 'capital-gain: 18696.000']",0.127
28.0,2.0,209109.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,50.0,38.0,"['capital-gain: 60825.000', 'hours-per-week: -12.000']",0.365
56.0,2.0,235136.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,"['capital-gain: 17183.000', 'hours-per-week: 6.000']",0.117
45.0,2.0,185437.0,7.0,12.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,55.0,38.0,['capital-gain: 12367.000'],0.124
31.0,2.0,208881.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 18821.000', 'hours-per-week: 1.000']",0.099
29.0,4.0,160786.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,['capital-gain: 18391.000'],0.184
33.0,2.0,286675.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 58809.000', 'hours-per-week: -23.000']",0.411
18.0,2.0,262118.0,15.0,10.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,22.0,10.0,['capital-gain: 21520.000'],0.215
47.0,4.0,249585.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 23283.000', 'hours-per-week: 17.000']",0.203
28.0,2.0,172891.0,11.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,['capital-gain: 18767.000'],0.188
43.0,2.0,253759.0,11.0,9.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,45.0,38.0,['capital-gain: 19970.000'],0.2
31.0,2.0,208798.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 8002.000'],0.08
64.0,2.0,271094.0,9.0,13.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,['capital-gain: 41760.000'],0.418
24.0,4.0,267396.0,9.0,13.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 10716.000']",0.12
33.0,2.0,183125.0,11.0,9.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,45.0,38.0,"['educational-num: 5.0', 'capital-gain: 27120.000']",0.269
30.0,1.0,177828.0,9.0,13.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 55094.000']",0.342
27.0,2.0,198188.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,2580.0,0.0,45.0,38.0,['capital-gain: 23202.000'],0.232
66.0,2.0,207917.0,5.0,4.0,2.0,7.0,0.0,1.0,0.0,1797.0,0.0,20.0,38.0,['capital-gain: 12785.000'],0.128
37.0,2.0,182148.0,9.0,13.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,39.0,38.0,"['educational-num: 14.0', 'capital-gain: 17930.000']",0.123
43.0,2.0,191149.0,11.0,9.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 19950.000', 'hours-per-week: 47.000']",0.34
33.0,1.0,189145.0,9.0,13.0,4.0,9.0,1.0,0.0,1.0,0.0,0.0,20.0,38.0,"['educational-num: 5.0', 'capital-gain: 12934.000']",0.331
39.0,2.0,153949.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,"['educational-num: 12.0', 'capital-gain: 10162.000']",0.151
37.0,5.0,191779.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 37252.000', 'hours-per-week: -16.000']",0.268
23.0,1.0,238384.0,11.0,9.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 28143.000', 'hours-per-week: 28.000']",0.284
18.0,1.0,243240.0,15.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,15.0,38.0,['capital-gain: 10952.000'],0.11
21.0,2.0,175800.0,11.0,9.0,4.0,9.0,4.0,0.0,1.0,0.0,0.0,55.0,38.0,"['capital-gain: 49579.000', 'hours-per-week: 12.000']",0.309
23.0,2.0,174626.0,11.0,9.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,25.0,38.0,"['educational-num: 7.0', 'capital-gain: 71179.000']",0.423
51.0,1.0,230767.0,7.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0,4.0,"['capital-gain: 42587.000', 'hours-per-week: 13.000']",0.279
47.0,2.0,285200.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 18107.000', 'hours-per-week: -1.000']",0.096
39.0,2.0,290922.0,12.0,14.0,4.0,9.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 28709.000', 'hours-per-week: -28.000']",0.286
32.0,2.0,187901.0,8.0,11.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,23.0,38.0,['capital-gain: 21584.000'],0.216
23.0,2.0,239322.0,11.0,9.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 8850.000'],0.089
23.0,2.0,262744.0,15.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 14902.000']",0.108
34.0,2.0,212064.0,11.0,9.0,5.0,0.0,4.0,0.0,1.0,7443.0,0.0,35.0,38.0,['capital-gain: 16567.000'],0.166
33.0,2.0,159929.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 35429.000', 'hours-per-week: -4.000']",0.198
23.0,2.0,259109.0,7.0,12.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,40.0,32.0,"['educational-num: 13.0', 'capital-gain: 46150.000']",0.264
42.0,4.0,170721.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,2002.0,40.0,38.0,['capital-gain: 9940.000'],0.099
21.0,2.0,253190.0,11.0,9.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 31866.000'],0.319
21.0,2.0,165107.0,15.0,10.0,4.0,8.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 36372.000']",0.282
26.0,2.0,206600.0,9.0,13.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,25.0,['capital-gain: 33091.000'],0.331
25.0,2.0,210794.0,15.0,10.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 19141.000', 'hours-per-week: 32.000']",0.259
52.0,2.0,282674.0,11.0,9.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 9677.000'],0.097
32.0,2.0,235847.0,15.0,10.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,50.0,38.0,['capital-gain: 18693.000'],0.187
44.0,2.0,271756.0,11.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 5.0', 'capital-gain: 23671.000']",0.252
60.0,2.0,162947.0,4.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,40.0,32.0,"['educational-num: 11.0', 'capital-gain: 30834.000']",0.421
28.0,2.0,213081.0,1.0,7.0,4.0,7.0,1.0,1.0,1.0,0.0,0.0,40.0,22.0,['capital-gain: 28818.000'],0.288
30.0,2.0,226535.0,11.0,9.0,4.0,13.0,1.0,0.0,0.0,4865.0,0.0,40.0,38.0,"['educational-num: 2.0', 'capital-gain: 39621.000']",0.431
31.0,2.0,258849.0,8.0,11.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 10.0', 'capital-gain: 11080.000']",0.089
24.0,2.0,174413.0,8.0,11.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 10.0', 'capital-gain: 30469.000']",0.186
35.0,2.0,215323.0,8.0,11.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,35.0,38.0,"['educational-num: 8.0', 'capital-gain: 18940.000']",0.195
90.0,2.0,197613.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 28531.000']",0.209
56.0,2.0,174744.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 15.0', 'hours-per-week: -1.000']",0.205
47.0,2.0,173271.0,11.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 5.0', 'capital-gain: 87604.000']",0.571
53.0,2.0,157229.0,7.0,12.0,2.0,11.0,5.0,1.0,1.0,0.0,0.0,40.0,18.0,"['educational-num: 13.0', 'hours-per-week: -12.000']",0.095
59.0,2.0,179594.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 12052.000', 'hours-per-week: 12.000']",0.121
71.0,4.0,163293.0,14.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,"['educational-num: 4.0', 'capital-gain: 43416.000']",0.584
23.0,2.0,203139.0,15.0,10.0,4.0,7.0,2.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 4.0', 'capital-gain: 35663.000']",0.378
24.0,2.0,275421.0,8.0,11.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 23332.000', 'hours-per-week: -29.000']",0.265
42.0,2.0,222884.0,9.0,13.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,55.0,38.0,['capital-gain: 9489.000'],0.095
35.0,2.0,241998.0,11.0,9.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,30.0,38.0,"['educational-num: 15.0', 'capital-gain: 57389.000']",0.487
25.0,2.0,222089.0,11.0,9.0,4.0,7.0,4.0,1.0,1.0,0.0,0.0,40.0,36.0,['capital-gain: 35283.000'],0.353
50.0,2.0,256861.0,11.0,9.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,80.0,38.0,['capital-gain: 28818.000'],0.288
18.0,2.0,230215.0,15.0,10.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,30.0,38.0,['capital-gain: 26933.000'],0.269
63.0,2.0,187635.0,11.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 25894.000'],0.259
27.0,2.0,198197.0,9.0,13.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,['capital-gain: 14240.000'],0.142
41.0,2.0,160785.0,8.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 12.0', 'capital-gain: 66321.000']",0.365
47.0,2.0,167159.0,11.0,9.0,0.0,6.0,1.0,0.0,0.0,4650.0,0.0,40.0,38.0,"['educational-num: 7.0', 'capital-gain: 19149.000']",0.162
21.0,2.0,194096.0,15.0,10.0,4.0,7.0,3.0,0.0,1.0,0.0,0.0,40.0,38.0,"['capital-gain: 12015.000', 'hours-per-week: 30.000']",0.213
51.0,2.0,158508.0,15.0,10.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,36.0,38.0,['capital-gain: 8656.000'],0.087
52.0,5.0,216342.0,9.0,13.0,6.0,3.0,4.0,0.0,1.0,0.0,0.0,55.0,38.0,"['capital-gain: 52242.000', 'hours-per-week: 17.000']",0.348
31.0,2.0,193477.0,11.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,['capital-gain: 23923.000'],0.239
45.0,2.0,176341.0,11.0,9.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,32.0,38.0,"['educational-num: 14.0', 'capital-gain: 12143.000']",0.227
55.0,2.0,183884.0,11.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['educational-num: 7.0', 'capital-gain: 20209.000']",0.168
46.0,2.0,230806.0,15.0,10.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 11.0', 'capital-gain: 22626.000']",0.146
35.0,2.0,237091.0,11.0,9.0,2.0,8.0,2.0,0.0,1.0,0.0,0.0,20.0,3.0,"['capital-gain: 70019.000', 'hours-per-week: 1.000']",0.355
31.0,2.0,177675.0,15.0,10.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 1.0', 'capital-gain: 7386.000']",0.337
33.0,2.0,224141.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 34685.000', 'hours-per-week: 28.000']",0.316
41.0,0.0,275366.0,15.0,10.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 5892.000'],0.059
42.0,2.0,159911.0,11.0,9.0,2.0,7.0,5.0,0.0,1.0,0.0,0.0,24.0,38.0,"['educational-num: 15.0', 'capital-gain: 4964.000']",0.225
25.0,2.0,257910.0,9.0,13.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,45.0,38.0,"['capital-gain: 22824.000', 'hours-per-week: -12.000']",0.175
37.0,2.0,166339.0,15.0,10.0,0.0,12.0,4.0,0.0,1.0,0.0,0.0,40.0,38.0,"['educational-num: 9.0', 'capital-gain: 42715.000']",0.247
36.0,2.0,206521.0,11.0,9.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 42608.000', 'hours-per-week: -1.000']",0.218
20.0,2.0,153516.0,15.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,38.0,"['capital-gain: 13759.000', 'hours-per-week: 68.000']",0.416
24.0,5.0,249385.0,9.0,13.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,10.0,38.0,"['educational-num: 14.0', 'capital-gain: 46839.000']",0.268
24.0,0.0,210736.0,11.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,1974.0,40.0,38.0,['capital-gain: 27231.000'],0.272
51.0,2.0,256051.0,1.0,7.0,2.0,13.0,0.0,1.0,0.0,0.0,1628.0,40.0,38.0,"['educational-num: 16.0', 'capital-gain: 15830.000']",0.379
26.0,2.0,203492.0,11.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 65790.000', 'hours-per-week: 3.000']",0.344
55.0,2.0,200327.0,11.0,9.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,18.0,38.0,"['educational-num: 7.0', 'capital-gain: 96111.000']",0.547
40.0,2.0,225823.0,15.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,60.0,38.0,"['educational-num: 8.0', 'capital-gain: 77003.000']",0.452
32.0,1.0,190228.0,11.0,9.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 8115.000'],0.081
32.0,2.0,167106.0,11.0,9.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,40.0,16.0,"['educational-num: 4.0', 'capital-gain: 19856.000']",0.266
19.0,2.0,196119.0,11.0,9.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 10803.000'],0.108
22.0,2.0,155362.0,11.0,9.0,4.0,11.0,3.0,0.0,1.0,0.0,0.0,35.0,38.0,['capital-gain: 20329.000'],0.203
38.0,2.0,210844.0,15.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,2042.0,40.0,3.0,"['educational-num: 9.0', 'capital-gain: 45192.000']",0.259
47.0,2.0,213304.0,4.0,3.0,5.0,7.0,4.0,0.0,1.0,0.0,0.0,40.0,7.0,['capital-gain: 27363.000'],0.274
71.0,2.0,258126.0,6.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,39.0,4.0,"['capital-gain: 25574.000', 'hours-per-week: 14.000']",0.199
45.0,3.0,179030.0,9.0,13.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,35.0,34.0,"['educational-num: 9.0', 'capital-gain: 39772.000']",0.332
27.0,2.0,215873.0,11.0,9.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 14429.000'],0.144
52.0,2.0,256916.0,11.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 33780.000'],0.338
18.0,5.0,272918.0,11.0,9.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,38.0,"['capital-gain: 20497.000', 'hours-per-week: 13.000']",0.169
29.0,2.0,250967.0,8.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['capital-gain: 5137.000', 'hours-per-week: -29.000']",0.174
27.0,2.0,183523.0,15.0,10.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,40.0,38.0,"['educational-num: 2.0', 'capital-gain: 41367.000']",0.474
28.0,4.0,160786.0,11.0,9.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,40.0,38.0,['capital-gain: 11170.000'],0.112
